ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
3181	EastFutuna_210	all	east2447	98	fuli	fuli	f u l i		POLLEX	323	False	14
5603	Rapanui_264	all	rapa1244	98	tahi	tahi	t a h i		POLLEX	962	False	
5861	VaeakauTaumako_375	all	pile1238	98	katoa	katoa	k a t o a		Hovdhaugen-375-2009	281	False	13
7217	Nukuria_1212	all	nuku1259	98	katoo	katoo	k a t oː		Davletshin-1212-2015	281	False	13
19	NorthMarquesan_38	and	nort2845	1577	maa	maa	m aː		POLLEX	488	False	2
313	Hawaiian_52	and	hawa1245	1577	a me	a me	a _ m e	a	71458	488	False	2
551	Rarotongan_58	and	raro1241	1577	maa	maa	m aː		POLLEX	488	False	2
855	Maori_85	and	maor1246	1577	hoki	hoki	h o k i		Biggs-85-2005	1361	False	
856	Maori_85	and	maor1246	1577	me	me	m e		Biggs-85-2005	488	False	2, 46
1085	Samoan_118	and	samo1305	1577	ma	ma	m a		Blust-118-2005	488	False	2
1377	Austral_128	and	aust1304	1577	ʔee	ʔee	ʔ eː		Meyer-128-2005	1312	False	8
1637	TongaTongaIslands_136	and	tong1325	1577	pea	pea	p e a		117207	558	False	24?
1638	TongaTongaIslands_136	and	tong1325	1577	mo	mo	m o		117207	1386	False	9
1870	Pukapuka_152	and	puka1242	1577	ma	ma	m a		Salisbury-152-2005	488	False	2
2679	Tahitian_173	and	tahi1242	1577	'ee	'ee	ʔ eː		Clark-173-2005	1312	False	8
2913	RennellBellona_206	and	renn1242	1577	ma	ma	m a		POLLEX	488	False	2
3179	EastFutuna_210	and	east2447	1577	mo	mo	m o		POLLEX	1386	False	9
5599	Rapanui_264	and	rapa1244	1577	piri	piri	p i r i		POLLEX	957	False	
5600	Rapanui_264	and	rapa1244	1577	pe	pe	p e		POLLEX	558	False	24?
5601	Rapanui_264	and	rapa1244	1577	ma	ma	m a	me	POLLEX	488	False	2
5602	Rapanui_264	and	rapa1244	1577	e	e	e		POLLEX	1312	False	8
5857	VaeakauTaumako_375	and	pile1238	1577	ia	ia	i a		Hovdhaugen-375-2009	1002	False	
5858	VaeakauTaumako_375	and	pile1238	1577	ma	ma	m a		Hovdhaugen-375-2009	488	False	2
5859	VaeakauTaumako_375	and	pile1238	1577	ioko	ioko	i o k o	oi	Hovdhaugen-375-2009	1449	False	9?
5860	VaeakauTaumako_375	and	pile1238	1577	o	o	o		Hovdhaugen-375-2009	1386	False	9
7214	Nukuria_1212	and	nuku1259	1577	roo	roo	r oː		Davletshin-1212-2015	1449	False	9?
7215	Nukuria_1212	and	nuku1259	1577	noo	noo	n oː		Davletshin-1212-2015	1386	False	9
7216	Nukuria_1212	and	nuku1259	1577	ma	ma	m a		Davletshin-1212-2015	488	False	2
91	NorthMarquesan_38	ash	nort2845	646	ke/'ehu/	'ehu	ʔ e h u	ke/'ehu/ // kehu/ahi // kehu/ahi // 'ehu/ahi // 'ehu/ahi // kaàhu // ànahu	POLLEX	1139	False	67
369	Hawaiian_52	ash	hawa1245	646	lehu	lehu	l e h u		71458	1139	False	67
619	Rarotongan_58	ash	raro1241	646	rèu	rèu	r ʔ e u		POLLEX	1139	False	67
911	Maori_85	ash	maor1246	646	pungarehu	pungarehu	p u ŋ a r e h u		Biggs-85-2005	1139	False	67
1163	Samoan_118	ash	samo1305	646	lefulefu	lefulefu	l e f u l e f u		Blust-118-2005	1139	False	67
1436	Austral_128	ash	aust1304	646	reʔu	reʔu	r e ʔ u		Meyer-128-2005	1139	False	67
1686	TongaTongaIslands_136	ash	tong1325	646	efuefu	efuefu	e f u e f u		117207	1139	False	67
1946	Pukapuka_152	ash	puka1242	646	malamala	malamala	m a l a m a l a		Salisbury-152-2005	458	False	
1947	Pukapuka_152	ash	puka1242	646	lewulewu	lewulewu	l e w u l e w u		Salisbury-152-2005	1139	False	67
2734	Tahitian_173	ash	tahi1242	646	rehu	rehu	r e h u		Clark-173-2005	1139	False	67
2974	RennellBellona_206	ash	renn1242	646	gehu	gehu	g e h u		POLLEX	1139	False	67
3241	EastFutuna_210	ash	east2447	646	lafu	lafu	l a f u		POLLEX	1139	True	67
3242	EastFutuna_210	ash	east2447	646	mugālafu	mugālafu	m u g aː l a f u	galafu	POLLEX	9	False	1, 60
5661	Rapanui_264	ash	rapa1244	646	éoéo	éoéo	ʔ e o ʔ e o		POLLEX	1139	False	67
5916	VaeakauTaumako_375	ash	pile1238	646	lehu	lehu	l e h u		Hovdhaugen-375-2009	1139	False	67
7271	Nukuria_1212	ash	nuku1259	646	rehu	rehu	r e h u		Davletshin-1212-2015	1139	False	67
44	NorthMarquesan_38	at	nort2845	1461	i	i	i		POLLEX	10	False	1
340	Hawaiian_52	at	hawa1245	1461	i	i	i		71458	10	False	1
341	Hawaiian_52	at	hawa1245	1461	ma	ma	m a		71458	673	False	
575	Rarotongan_58	at	raro1241	1461	tei	tei	t e i		POLLEX	900	False	5
576	Rarotongan_58	at	raro1241	1461	i	i	i		POLLEX	10	False	1
881	Maori_85	at	maor1246	1461	hei	hei	h e i	kei	Biggs-85-2005	900	False	5
882	Maori_85	at	maor1246	1461	i	i	i		Biggs-85-2005	10	False	1
1113	Samoan_118	at	samo1305	1461	i	i	i		Blust-118-2005	10	False	1
1403	Austral_128	at	aust1304	1461	i	i	i		Meyer-128-2005	10	False	1
1658	TongaTongaIslands_136	at	tong1325	1461	ʔi	ʔi	ʔ i		117207	526	False	20?
1903	Pukapuka_152	at	puka1242	1461	i	i	i		Salisbury-152-2005	10	False	1
2704	Tahitian_173	at	tahi1242	1461	i	i	i		Clark-173-2005	10	False	1
2937	RennellBellona_206	at	renn1242	1461	i	i	i		POLLEX	10	False	1
3205	EastFutuna_210	at	east2447	1461	ki	ki	k i		POLLEX	526	False	20?
3206	EastFutuna_210	at	east2447	1461	i	i	i	i	POLLEX	10	False	1
3207	EastFutuna_210	at	east2447	1461	teì(teì)	teì	t e ʔ i		POLLEX	900	True	5
5624	Rapanui_264	at	rapa1244	1461	i	i	i		POLLEX	10	False	1
5886	VaeakauTaumako_375	at	pile1238	1461	i	i	i		Hovdhaugen-375-2009	10	False	1
7239	Nukuria_1212	at	nuku1259	1461	i	i	i		Davletshin-1212-2015	10	False	1
278	NorthMarquesan_38	back	nort2845	1291	tua	tua	t u a		POLLEX	181	False	11
515	Hawaiian_52	back	hawa1245	1291	kua	kua	k u a		71458	181	False	11
818	Rarotongan_58	back	raro1241	1291	mokotua	mokotua	m o k o t u a		POLLEX	162	False	100, 11
1049	Maori_85	back	maor1246	1291	tuaraa	tuaraa	t u a r aː		Biggs-85-2005	181	False	11
1342	Samoan_118	back	samo1305	1291	tua	tua	t u a		Blust-118-2005	181	False	11
1602	Austral_128	back	aust1304	1291	tautua	tautua	t a u t u a		Meyer-128-2005	181	False	11
1826	TongaTongaIslands_136	back	tong1325	1291	tuʔa	tuʔa	t u ʔ a		117207	181	False	11
2133	Pukapuka_152	back	puka1242	1291	muli	muli	m u l i		Salisbury-152-2005	621	False	3
2134	Pukapuka_152	back	puka1242	1291	tua	tua	t u a		Salisbury-152-2005	181	False	11
2878	Tahitian_173	back	tahi1242	1291	tua	tua	t u a		Clark-173-2005	181	False	11
3144	RennellBellona_206	back	renn1242	1291	tuʔa	tuʔa	t u ʔ a		POLLEX	181	False	11
3443	EastFutuna_210	back	east2447	1291	tu'a	tu'a	t u ʔ a	paapaatuà	POLLEX	181	False	11
5820	Rapanui_264	back	rapa1244	1291	tu'a ivi	tu'a ivi	t u ʔ a _ i v i	tuaivi	POLLEX	181	False	11
6069	VaeakauTaumako_375	back	pile1238	1291	tua	tua	t u a		Hovdhaugen-375-2009	181	False	11
7441	Nukuria_1212	back	nuku1259	1291	kantua	kantua	k a n t u a	kanatua	Davletshin-1212-2015	181	False	11
56	NorthMarquesan_38	bad, evil	nort2845	1292	hauhau	hauhau	h a u h a u		POLLEX	652	False	32
57	NorthMarquesan_38	bad, evil	nort2845	1292	ìno	ìno	ʔ i n o	kino	POLLEX	1387	False	9
349	Hawaiian_52	bad, evil	hawa1245	1292	'ino	'ino	ʔ i n o		71458	1387	False	9
585	Rarotongan_58	bad, evil	raro1241	1292	kino	kino	k i n o		POLLEX	1387	False	9
891	Maori_85	bad, evil	maor1246	1292	kino	kino	k i n o		Biggs-85-2005	1387	False	9
1125	Samoan_118	bad, evil	samo1305	1292	'ino'ino	'ino'ino	ʔ i n o ʔ i n o		Blust-118-2005	1387	False	9
1126	Samoan_118	bad, evil	samo1305	1292	leaŋa	leaŋa	l e a ŋ a		Blust-118-2005	216	False	
1414	Austral_128	bad, evil	aust1304	1292	manuenu	manuenu	m a n u e n u		Meyer-128-2005	348	False	
1415	Austral_128	bad, evil	aust1304	1292	ʔino	ʔino	ʔ i n o		Meyer-128-2005	1387	False	9
1666	TongaTongaIslands_136	bad, evil	tong1325	1292	kovi	kovi	k o v i		117207	114	False	10
1915	Pukapuka_152	bad, evil	puka1242	1292	kino	kino	k i n o		Salisbury-152-2005	1387	False	9
2713	Tahitian_173	bad, evil	tahi1242	1292	'ino	'ino	ʔ i n o		Clark-173-2005	1387	False	9
2945	RennellBellona_206	bad, evil	renn1242	1292	soŋo	soŋo	s o ŋ o		POLLEX	613	False	
2946	RennellBellona_206	bad, evil	renn1242	1292	māseʔi	māseʔi	m aː s e ʔ i		POLLEX	786	False	42,1?
3215	EastFutuna_210	bad, evil	east2447	1292	kino	kino	k i n o		POLLEX	1387	False	9
5633	Rapanui_264	bad, evil	rapa1244	1292	kino	kino	k i n o		POLLEX	1387	False	9
5895	VaeakauTaumako_375	bad, evil	pile1238	1292	thapeo	thapeo	tʰ a p e o		Hovdhaugen-375-2009	1005	False	
7249	Nukuria_1212	bad, evil	nuku1259	1292	takahara	takahara	t a k a h a r a	ha-riaria // haka-riaria	Davletshin-1212-2015	1244	False	
277	NorthMarquesan_38	belly	nort2845	1251	'opu	'opu	ʔ o p u	kopu	POLLEX	489	False	2
514	Hawaiian_52	belly	hawa1245	1251	'ōpū	'ōpū	ʔ oː p uː		71458	489	False	2
815	Rarotongan_58	belly	raro1241	1251	manava	manava	m a n a v a		POLLEX	1388	False	9
816	Rarotongan_58	belly	raro1241	1251	koopuu	koopuu	k oː p uː		POLLEX	489	False	2
817	Rarotongan_58	belly	raro1241	1251	kona	kona	k o n a		POLLEX	1313	False	8
1048	Maori_85	belly	maor1246	1251	puku	puku	p u k u		Biggs-85-2005	168	False	
1341	Samoan_118	belly	samo1305	1251	manava	manava	m a n a v a		Blust-118-2005	1388	False	9
1601	Austral_128	belly	aust1304	1251	ʔoopuu	ʔoopuu	ʔ oː p uː		Meyer-128-2005	489	False	2
1825	TongaTongaIslands_136	belly	tong1325	1251	kete	kete	k e t e		117207	1173	False	7
2132	Pukapuka_152	belly	puka1242	1251	manava	manava	m a n a v a		Salisbury-152-2005	1388	False	9
2877	Tahitian_173	belly	tahi1242	1251	'oopuu	'oopuu	ʔ oː p uː		Clark-173-2005	489	False	2
3143	RennellBellona_206	belly	renn1242	1251	manaba	manaba	m a n a b a		POLLEX	1388	False	9
3440	EastFutuna_210	belly	east2447	1251	tina'e	tina'e	t i n a ʔ e		POLLEX	442	False	19, 34
3441	EastFutuna_210	belly	east2447	1251	manava	manava	m a n a v a		POLLEX	1388	False	9
3442	EastFutuna_210	belly	east2447	1251	kona	kona	k o n a		POLLEX	1313	False	8
5818	Rapanui_264	belly	rapa1244	1251	manava	manava	m a n a v a	manaba	POLLEX	1388	False	9
5819	Rapanui_264	belly	rapa1244	1251	kopu	kopu	k o p u		POLLEX	489	False	2
6067	VaeakauTaumako_375	belly	pile1238	1251	ngapula	ngapula	ŋ a p u l a		Hovdhaugen-375-2009	1070	False	
6068	VaeakauTaumako_375	belly	pile1238	1251	manava	manava	m a n a v a		Hovdhaugen-375-2009	1388	False	9
7440	Nukuria_1212	belly	nuku1259	1251	manava	manava	m a n a v a		Davletshin-1212-2015	1388	False	9
40	NorthMarquesan_38	below	nort2845	1485	à'o	à'o	ʔ a ʔ o		POLLEX	1314	False	8
336	Hawaiian_52	below	hawa1245	1485	lalo	lalo	l a l o		71458	1314	False	8
572	Rarotongan_58	below	raro1241	1485	raro	raro	r a r o		POLLEX	1314	False	8
878	Maori_85	below	maor1246	1485	i raro	i raro	i _ r a r o		Biggs-85-2005	1314	False	8
1109	Samoan_118	below	samo1305	1485	i lalo	i lalo	i _ l a l o		Blust-118-2005	1314	False	8
1400	Austral_128	below	aust1304	1485	raro	raro	r a r o		Meyer-128-2005	1314	False	8
1655	TongaTongaIslands_136	below	tong1325	1485	ʔi lalo	ʔi lalo	ʔ i _ l a l o		117207	1314	False	8
1900	Pukapuka_152	below	puka1242	1485	lalo	lalo	l a l o		Salisbury-152-2005	1314	False	8
2701	Tahitian_173	below	tahi1242	1485	raro	raro	r a r o		Clark-173-2005	1314	False	8
2934	RennellBellona_206	below	renn1242	1485	gago	gago	g a g o		POLLEX	1314	False	8
3202	EastFutuna_210	below	east2447	1485	lalo	lalo	l a l o		POLLEX	1314	False	8
5620	Rapanui_264	below	rapa1244	1485	raro	raro	r a r o		POLLEX	1314	False	8
5883	VaeakauTaumako_375	below	pile1238	1485	lalo	lalo	l a l o		Hovdhaugen-375-2009	1314	False	8
7236	Nukuria_1212	below	nuku1259	1485	i raro	i raro	i _ r a r o	i laro	Davletshin-1212-2015	1314	False	8
76	NorthMarquesan_38	big	nort2845	1202	maaka	maaka	m aː k a		POLLEX	646	False	31
77	NorthMarquesan_38	big	nort2845	1202	nui	nui	n u i		POLLEX	182	False	11
361	Hawaiian_52	big	hawa1245	1202	nui	nui	n u i		71458	182	False	11
604	Rarotongan_58	big	raro1241	1202	ma'atama'ata	ma'atama'ata	m a ʔ a t a m a ʔ a t a	ma'ata // āma'atama'ata // ākā	POLLEX	646	False	31
605	Rarotongan_58	big	raro1241	1202	katakata	katakata	k a t a k a t a	ngao	POLLEX	1068	False	
606	Rarotongan_58	big	raro1241	1202	'akamatū	'akamatū	ʔ a k a m a t uː		POLLEX	766	False	41
904	Maori_85	big	maor1246	1202	nui	nui	n u i		Biggs-85-2005	182	False	11
1148	Samoan_118	big	samo1305	1202	lasi	lasi	l a s i		Blust-118-2005	232	False	12
1149	Samoan_118	big	samo1305	1202	nui	nui	n u i		Blust-118-2005	182	False	11
1150	Samoan_118	big	samo1305	1202	tele	tele	t e l e		Blust-118-2005	220	False	
1429	Austral_128	big	aust1304	1202	raʔi	raʔi	r a ʔ i		Meyer-128-2005	232	False	12
1678	TongaTongaIslands_136	big	tong1325	1202	lahi	lahi	l a h i		117207	232	False	12
1679	TongaTongaIslands_136	big	tong1325	1202	fuʔu	fuʔu	f u ʔ u		117207	282	False	13
1935	Pukapuka_152	big	puka1242	1202	tongi	tongi	t o ŋ i		Salisbury-152-2005	454	False	
1936	Pukapuka_152	big	puka1242	1202	wowolo	wowolo	w o w o l o	wolo	Salisbury-152-2005	1255	False	73
2726	Tahitian_173	big	tahi1242	1202	rahi	rahi	r a h i		Clark-173-2005	232	False	12
2963	RennellBellona_206	big	renn1242	1202	gau'eha	gau'eha	g a u ʔ e h a	'eha // hua'eha	POLLEX	282	False	13
3231	EastFutuna_210	big	east2447	1202	lasi	lasi	l a s i		POLLEX	232	False	12
5650	Rapanui_264	big	rapa1244	1202	nui	nui	n u i		POLLEX	182	False	11
5651	Rapanui_264	big	rapa1244	1202	rahi	rahi	r a h i		POLLEX	232	False	12
5908	VaeakauTaumako_375	big	pile1238	1202	thuabe	thuabe	tʰ u a b e		Hovdhaugen-375-2009	1012	False	
7264	Nukuria_1212	big	nuku1259	1202	ha-mataku	ha-mataku	h a + m a t a k u		Davletshin-1212-2015	646	False	31
154	NorthMarquesan_38	bird	nort2845	937	manu	manu	m a n u		POLLEX	13	False	1
423	Hawaiian_52	bird	hawa1245	937	manu	manu	m a n u		71458	13	False	1
684	Rarotongan_58	bird	raro1241	937	manu rere	manu rere	m a n u _ r e r e	manu/rere // manu/rere // manu	POLLEX	13	False	1
965	Maori_85	bird	maor1246	937	manu	manu	m a n u		Biggs-85-2005	13	False	1
1236	Samoan_118	bird	samo1305	937	manulele	manulele	m a n u l e l e		Blust-118-2005	13	False	1
1493	Austral_128	bird	aust1304	937	manu	manu	m a n u		Meyer-128-2005	13	False	1
1737	TongaTongaIslands_136	bird	tong1325	937	manu	manu	m a n u		117207	13	False	1
2011	Pukapuka_152	bird	puka1242	937	manu	manu	m a n u		Salisbury-152-2005	13	False	1
2787	Tahitian_173	bird	tahi1242	937	manu	manu	m a n u		Clark-173-2005	13	False	1
3035	RennellBellona_206	bird	renn1242	937	manu	manu	m a n u		POLLEX	13	False	1
3311	EastFutuna_210	bird	east2447	937	manu	manu	m a n u		POLLEX	13	False	1
5718	Rapanui_264	bird	rapa1244	937	manu	manu	m a n u		POLLEX	13	False	1
5969	VaeakauTaumako_375	bird	pile1238	937	manumanu	manumanu	m a n u m a n u		Hovdhaugen-375-2009	13	False	1
7331	Nukuria_1212	bird	nuku1259	937	manu	manu	m a n u		Davletshin-1212-2015	13	False	1
89	NorthMarquesan_38	black	nort2845	163	hivahiva	hivahiva	h i v a h i v a		POLLEX	1034	False	6
368	Hawaiian_52	black	hawa1245	163	'ele'ele	'ele'ele	ʔ e l e ʔ e l e		71458	901	False	5
616	Rarotongan_58	black	raro1241	163	ìva	ìva	ʔ i v a		POLLEX	1034	False	6
617	Rarotongan_58	black	raro1241	163	uri	uri	u r i		POLLEX	1174	False	7
618	Rarotongan_58	black	raro1241	163	kere	kere	k e r e		POLLEX	901	False	5
910	Maori_85	black	maor1246	163	mangu	mangu	m a ŋ u		Biggs-85-2005	1432	False	
1162	Samoan_118	black	samo1305	163	uliuli	uliuli	u l i u l i		Blust-118-2005	1174	False	7
1435	Austral_128	black	aust1304	163	ʔereʔere	ʔereʔere	ʔ e r e ʔ e r e		Meyer-128-2005	901	False	5
1685	TongaTongaIslands_136	black	tong1325	163	ʔuliʔuli	ʔuliʔuli	ʔ u l i ʔ u l i		117207	1174	False	7
1945	Pukapuka_152	black	puka1242	163	uli	uli	u l i	uyi	Salisbury-152-2005	1174	False	7
2733	Tahitian_173	black	tahi1242	163	'ere'ere	'ere'ere	ʔ e r e ʔ e r e		Clark-173-2005	901	False	5
2973	RennellBellona_206	black	renn1242	163	'ugi	'ugi	ʔ u g i		POLLEX	1174	False	7
3240	EastFutuna_210	black	east2447	163	'uli	'uli	ʔ u l i		POLLEX	1174	False	7
5659	Rapanui_264	black	rapa1244	163	kerekere	kerekere	k e r e k e r e	kere/kere // kere/kere	POLLEX	901	False	5
5915	VaeakauTaumako_375	black	pile1238	163	uli	uli	u l i		Hovdhaugen-375-2009	1174	False	7
7270	Nukuria_1212	black	nuku1259	163	riparara	riparara	r i p a r a r a		Davletshin-1212-2015	1248	False	
267	NorthMarquesan_38	blood	nort2845	946	toto	toto	t o t o		POLLEX	746	False	4
505	Hawaiian_52	blood	hawa1245	946	koko	koko	k o k o		71458	746	False	4
804	Rarotongan_58	blood	raro1241	946	toto	toto	t o t o		POLLEX	746	False	4
1039	Maori_85	blood	maor1246	946	toto	toto	t o t o		Biggs-85-2005	746	False	4
1330	Samoan_118	blood	samo1305	946	toto	toto	t o t o		Blust-118-2005	746	False	4
1588	Austral_128	blood	aust1304	946	toto	toto	t o t o		Meyer-128-2005	746	False	4
1816	TongaTongaIslands_136	blood	tong1325	946	toto	toto	t o t o		117207	746	False	4
2116	Pukapuka_152	blood	puka1242	946	toto	toto	t o t o		Salisbury-152-2005	746	False	4
2868	Tahitian_173	blood	tahi1242	946	toto	toto	t o t o		Clark-173-2005	746	False	4
3133	RennellBellona_206	blood	renn1242	946	toto	toto	t o t o		POLLEX	746	False	4
3425	EastFutuna_210	blood	east2447	946	toto	toto	t o t o		POLLEX	746	False	4
5808	Rapanui_264	blood	rapa1244	946	toto	toto	t o t o		POLLEX	746	False	4
6057	VaeakauTaumako_375	blood	pile1238	946	toto	toto	t o t o		Hovdhaugen-375-2009	746	False	4
7430	Nukuria_1212	blood	nuku1259	946	toto	toto	t o t o		Davletshin-1212-2015	746	False	4
276	NorthMarquesan_38	bone	nort2845	1394	ivi	ivi	i v i		POLLEX	932	False	52,5
513	Hawaiian_52	bone	hawa1245	1394	iwi	iwi	i w i		71458	932	False	52,5
814	Rarotongan_58	bone	raro1241	1394	ivi	ivi	i v i		POLLEX	932	False	52,5
1047	Maori_85	bone	maor1246	1394	iwi	iwi	i w i		Biggs-85-2005	932	False	52,5
1340	Samoan_118	bone	samo1305	1394	ivi	ivi	i v i		Blust-118-2005	932	False	52,5
1600	Austral_128	bone	aust1304	1394	ivi	ivi	i v i		Meyer-128-2005	932	False	52,5
1824	TongaTongaIslands_136	bone	tong1325	1394	hui	hui	h u i		117207	932	False	52
2131	Pukapuka_152	bone	puka1242	1394	ivi	ivi	i v i		Salisbury-152-2005	932	False	52,5
2876	Tahitian_173	bone	tahi1242	1394	ivi	ivi	i v i		Clark-173-2005	932	False	52,5
3142	RennellBellona_206	bone	renn1242	1394	ibi	ibi	i b i		POLLEX	932	False	52,5
3439	EastFutuna_210	bone	east2447	1394	ivi	ivi	i v i		POLLEX	932	False	52,5
5817	Rapanui_264	bone	rapa1244	1394	ivi	ivi	i v i	ibi	POLLEX	932	False	52,5
6066	VaeakauTaumako_375	bone	pile1238	1394	ivi	ivi	i v i		Hovdhaugen-375-2009	932	False	52,5
7439	Nukuria_1212	bone	nuku1259	1394	ivi	ivi	i v i		Davletshin-1212-2015	932	False	52,5
133	NorthMarquesan_38	branch	nort2845	1531	àà	àà	ʔ a ʔ a		POLLEX	14	False	1,33
407	Hawaiian_52	branch	hawa1245	1531	lālā	lālā	l aː l aː		71458	14	False	1,33
665	Rarotongan_58	branch	raro1241	1531	raaraa	raaraa	r aː r aː		POLLEX	14	False	1,33
948	Maori_85	branch	maor1246	1531	manga	manga	m a ŋ a		Biggs-85-2005	490	False	2,35
1213	Samoan_118	branch	samo1305	1531	lālā	lālā	l aː l aː		Blust-118-2005	14	False	1,33
1474	Austral_128	branch	aust1304	1531	ʔaamaʔa	ʔaamaʔa	ʔ aː m a ʔ a		Meyer-128-2005	490	False	2,35
1720	TongaTongaIslands_136	branch	tong1325	1531	vaʔakau	vaʔakau	v a ʔ a k a u		117207	14	False	1,4
1989	Pukapuka_152	branch	puka1242	1531	lā	lā	l aː		Salisbury-152-2005	14	False	1
2769	Tahitian_173	branch	tahi1242	1531	'aama'a	'aama'a	ʔ aː m a ʔ a		Clark-173-2005	490	False	2,35
3015	RennellBellona_206	branch	renn1242	1531	gaàkau	gaàkau	g a ʔ a k a u		POLLEX	14	False	1,4
3016	RennellBellona_206	branch	renn1242	1531	gaà	gaà	g a ʔ a		POLLEX	14	False	1
3289	EastFutuna_210	branch	east2447	1531	laàkau	laàkau	l a ʔ a k a u		POLLEX	14	False	1,4
3290	EastFutuna_210	branch	east2447	1531	laàlaà	laàlaà	l a ʔ a l a ʔ a		POLLEX	14	False	1,33
5701	Rapanui_264	branch	rapa1244	1531	maga	maga	m a g a		POLLEX	490	False	2,35
5952	VaeakauTaumako_375	branch	pile1238	1531	laalakau	laalakau	l aː l a k a u		Hovdhaugen-375-2009	14	False	1,33,4
5953	VaeakauTaumako_375	branch	pile1238	1531	laa	laa	l aː		Hovdhaugen-375-2009	14	False	1
7310	Nukuria_1212	branch	nuku1259	1531	mataaraa	mataaraa	m a t aː r aː		Davletshin-1212-2015	14	False	1
272	NorthMarquesan_38	breast	nort2845	1402	ki'i nene	ki'i nene	k i ʔ i _ n e n e		POLLEX	590	False	
273	NorthMarquesan_38	breast	nort2845	1402	u	u	u		POLLEX	15	False	1
510	Hawaiian_52	breast	hawa1245	1402	ū	ū	uː		71458	15	False	1
811	Rarotongan_58	breast	raro1241	1402	uu	uu	uː		POLLEX	15	False	1
1044	Maori_85	breast	maor1246	1402	uu	uu	uː		Biggs-85-2005	15	False	1
1337	Samoan_118	breast	samo1305	1402	susu	susu	s u s u		Blust-118-2005	15	False	1
1595	Austral_128	breast	aust1304	1402	ʔoouma	ʔoouma	ʔ oː u m a		Meyer-128-2005	1175	False	7
1596	Austral_128	breast	aust1304	1402	tiitii	tiitii	t iː t iː		Meyer-128-2005	1035	False	6
1821	TongaTongaIslands_136	breast	tong1325	1402	huhu	huhu	h u h u		117207	15	False	1
2125	Pukapuka_152	breast	puka1242	1402	aloalo	aloalo	a l o a l o		Salisbury-152-2005	811	False	43
2126	Pukapuka_152	breast	puka1242	1402	wū	wū	w uː		Salisbury-152-2005	15	False	1
2127	Pukapuka_152	breast	puka1242	1402	uma	uma	u m a		Salisbury-152-2005	1175	False	7
2873	Tahitian_173	breast	tahi1242	1402	tiitii	tiitii	t iː t iː		Clark-173-2005	1035	False	6
3139	RennellBellona_206	breast	renn1242	1402	uu	uu	uː		POLLEX	15	False	1
3435	EastFutuna_210	breast	east2447	1402	uu	uu	uː		POLLEX	15	False	1
5814	Rapanui_264	breast	rapa1244	1402	û	û	ʔ uː	u'u	POLLEX	15	False	1
6063	VaeakauTaumako_375	breast	pile1238	1402	hatahata	hatahata	h a t a h a t a		Hovdhaugen-375-2009	767	False	41
7435	Nukuria_1212	breast	nuku1259	1402	uu	uu	uː		Davletshin-1212-2015	15	False	1
7436	Nukuria_1212	breast	nuku1259	1402	hatahata	hatahata	h a t a h a t a		Davletshin-1212-2015	767	False	41
222	NorthMarquesan_38	child	nort2845	2099	tama	tama	t a m a		POLLEX	1036	False	6
468	Hawaiian_52	child	hawa1245	2099	keiki	keiki	k e i k i		71458	865	False	
759	Rarotongan_58	child	raro1241	2099	tamaiti	tamaiti	t a m a i t i		POLLEX	1036	False	6,64
760	Rarotongan_58	child	raro1241	2099	tamariki	tamariki	t a m a r i k i		POLLEX	1036	False	6,63
761	Rarotongan_58	child	raro1241	2099	tama	tama	t a m a		POLLEX	1036	False	6
1006	Maori_85	child	maor1246	2099	tamaiti	tamaiti	t a m a i t i		Biggs-85-2005	1036	False	6,64
1290	Samoan_118	child	samo1305	2099	tamaitiiti	tamaitiiti	t a m a i t iː t i		Blust-118-2005	1036	False	6,64
1547	Austral_128	child	aust1304	2099	maʔuru	maʔuru	m a ʔ u r u		Meyer-128-2005	381	False	
1548	Austral_128	child	aust1304	2099	tamariʔi	tamariʔi	t a m a r i ʔ i		Meyer-128-2005	1036	False	6,63
1780	TongaTongaIslands_136	child	tong1325	2099	tamasiʔi	tamasiʔi	t a m a s i ʔ i		117207	1036	False	6,63?
2070	Pukapuka_152	child	puka1242	2099	tamaliki	tamaliki	t a m a l i k i		Salisbury-152-2005	1036	False	6,63
2071	Pukapuka_152	child	puka1242	2099	tamaiti	tamaiti	t a m a i t i		Salisbury-152-2005	1036	False	6,64
2832	Tahitian_173	child	tahi1242	2099	tamari'i	tamari'i	t a m a r i ʔ i		Clark-173-2005	1036	False	6,63
3092	RennellBellona_206	child	renn1242	2099	tamaìtiìti	tamaìtiìti	t a m a ʔ i t i ʔ i t i		POLLEX	1036	False	6,64
3093	RennellBellona_206	child	renn1242	2099	tamagiki	tamagiki	t a m a g i k i		POLLEX	1036	False	6,63
3094	RennellBellona_206	child	renn1242	2099	tama	tama	t a m a		POLLEX	1036	False	6
3376	EastFutuna_210	child	east2447	2099	tamaliki	tamaliki	t a m a l i k i		POLLEX	1036	False	6,63
