# Wordlist

# DATA
ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS
1681	Rapanui	Rapanui (Easter Island)	rapa1244	175	to blow	puhi	puhi	POLLEX	48816	1098			p u h i
1937	Mangareva	Mangareva	mang1401	175	to blow	pu'i	pu'i	POLLEX	321554	1098		puì	p u ʔ i
1938	Mangareva	Mangareva	mang1401	175	to blow	agi(agi)	agi	POLLEX	108129	1472			a g i
5693	Hawaiian	Hawaiian	hawa1245	175	to blow	pā	pā	71458	108098	1226			p aː
5694	Hawaiian	Hawaiian	hawa1245	175	to blow	puhi	puhi	71458	108097	1098			p u h i
3147	Sikaiana	Sikaiana	sika1261	175	to blow	ani/ani	ani	POLLEX	48795	1325			a n i
3396	North_Marquesan	Marquesan	nort2845	175	to blow	puhi	puhi	POLLEX	48590	1098			p u h i
#
5320	Rurutuan	Rurutuan	aust1304	1407	to breathe	ʔuti i te aʔo	ʔuti i te aʔo	Meyer-128-2005	9767	1401			ʔ u t i i t e a ʔ o
4561	Ra’ivavae	Ra'ivavae	aust1304	1407	to breathe	huti te aho	huti te aho	Tamaititahio-1213-2015	291178	1401			h u t i t e a h o
4812	Tuamotuan	Tuamotu	tuam1242	1407	to breathe	manava	manava	POLLEX	88661	78			m a n a v a
4813	Tuamotuan	Tuamotu	tuam1242	1407	to breathe	ŋaa	ŋaa	POLLEX	88660	140			ŋ aː
916	Maori	Maori	maor1246	1407	to breathe	whakataa	fakataː	Biggs-85-2005	9724	203			f a k a h aː
1367	Tahitian	Tahitian (Modern)	tahi1242	1407	to breathe	huti i te aho	huti i te aho	Clark-173-2005	9812	1401			h u t i i t e a h o
1811	Rapanui	Rapanui (Easter Island)	rapa1244	1407	to breathe	haa	haa	POLLEX	9903	203			h aː
2076	Mangareva	Mangareva	mang1401	1407	to breathe	'au	'au	POLLEX	321452	557			ʔ a u
5813	Hawaiian	Hawaiian	hawa1245	1407	to breathe	aho	aho	71458	72757	1401			a h o
5812	Hawaiian	Hawaiian	hawa1245	1407	to breathe	hanu	hanu	71458	72758	203			h a n u
3262	Sikaiana	Sikaiana	sika1261	1407	to breathe	maanava	maanava	POLLEX	9882	78			m aː n a v a
3550	North_Marquesan	Marquesan	nort2845	1407	to breathe	ha	ha	POLLEX	88649	203			h a
3551	North_Marquesan	Marquesan	nort2845	1407	to breathe	menava	menava	POLLEX	88648	78			m e n a v a
#
4455	Ra’ivavae	Ra'ivavae	aust1304	2102	to burn	tutuʔi	tutuʔi	Tamaititahio-1213-2015	291283	1227			t u t u ʔ i
4654	Tuamotuan	Tuamotu	tuam1242	2102	to burn	tuŋi	tuŋi	POLLEX	122780	1227			t u ŋ i
4655	Tuamotuan	Tuamotu	tuam1242	2102	to burn	tahu	tahu	POLLEX	122779	1326			t a h u
795	Maori	Maori	maor1246	2102	to burn	tahu	tahu	Biggs-85-2005	51136	1326			t a h u
5176	Rurutuan	Rurutuan	aust1304	2102	to burn	ʔaʔaʔama	ʔaʔaʔama	Meyer-128-2005	51179	983			ʔ a ʔ a ʔ a m a
1240	Tahitian	Tahitian (Modern)	tahi1242	2102	to burn	tutu'i	tutu'i	Clark-173-2005	51224	1227			t u t u ʔ i
5684	Hawaiian	Hawaiian	hawa1245	2102	to burn	kuni	kuni	71458	79449	1227			k u n i
1672	Rapanui	Rapanui (Easter Island)	rapa1244	2102	to burn	tutu	tutu	POLLEX	51315	1099			t u t u
1924	Mangareva	Mangareva	mang1401	2102	to burn	ka'a	ka'a	POLLEX	321561	1125			k a ʔ a
1925	Mangareva	Mangareva	mang1401	2102	to burn	tutu	tutu	POLLEX	122776	1099			t u t u
1926	Mangareva	Mangareva	mang1401	2102	to burn	ta'u	ta'u	POLLEX	122775	1326			t a ʔ u
5685	Hawaiian	Hawaiian	hawa1245	2102	to burn	'ā	'ā	71458	79448	1125			ʔ aː
3139	Sikaiana	Sikaiana	sika1261	2102	to burn	tutu	tutu	POLLEX	120803	1099			t u t u
3140	Sikaiana	Sikaiana	sika1261	2102	to burn	tuunia	tuunia	POLLEX	120802	1227			t uː n i a
3384	North_Marquesan	Marquesan	nort2845	2102	to burn	hakau'a	hakau'a	POLLEX	135732	676			h a k a u ʔ a
3385	North_Marquesan	Marquesan	nort2845	2102	to burn	tutu	tutu	POLLEX	51089	1099			t u t u
#
4728	Tuamotuan	Tuamotu	tuam1242	1869	to buy	hoko	hoko	POLLEX	32376	1228			h o k o
853	Maori	Maori	maor1246	1869	to buy	hoko	hoko	Biggs-85-2005	32215	1228			h o k o
5240	Rurutuan	Rurutuan	aust1304	1869	to buy	ʔoʔo mai	ʔoʔo mai	Meyer-128-2005	32258	1228			ʔ o ʔ o m a i
1297	Tahitian	Tahitian (Modern)	tahi1242	1869	to buy	ho'o mai	ho'o mai	Clark-173-2005	32303	1228			h o ʔ o m a i
1734	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	mono	mono	POLLEX	133521	438			m o n o
1735	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	ho'o	ho'o	POLLEX	32394	1228			h o ʔ o
1996	Mangareva	Mangareva	mang1401	1869	to buy	'oko	'oko	POLLEX	32369	1228			ʔ o k o
5742	Hawaiian	Hawaiian	hawa1245	1869	to buy	kū'ai	kū'ai	71458	32182	1050			k uː ʔ a i
3195	Sikaiana	Sikaiana	sika1261	1869	to buy	sui	sui	POLLEX	154818	1327			s u i
3459	North_Marquesan	Marquesan	nort2845	1869	to buy	ho'o	ho'o	POLLEX	93478	1228		hoko	h o ʔ o
#
4551	Ra’ivavae	Ra'ivavae	aust1304	321	to chew	ʔaʔa maGu	ʔaʔa maGu	Tamaititahio-1213-2015	291188	1229			ʔ a ʔ a m a ɢ u
4799	Tuamotuan	Tuamotu	tuam1242	321	to chew	ŋau	ŋau	POLLEX	13455	1328			ŋ a u
906	Maori	Maori	maor1246	321	to chew	katikati	katikati	Biggs-85-2005	13294	1425			k a t i k a t i
1356	Tahitian	Tahitian (Modern)	tahi1242	321	to chew	'au'au	'au'au	Clark-173-2005	13382	1328			ʔ a u ʔ a u
1800	Rapanui	Rapanui (Easter Island)	rapa1244	321	to chew	mama	mama	POLLEX	88887	79			m a m a
2065	Mangareva	Mangareva	mang1401	321	to chew	'amama	'amama	POLLEX	321462	79			ʔ a m a m a
5800	Hawaiian	Hawaiian	hawa1245	321	to chew	mama	mama	71458	13261	79			m a m a
3251	Sikaiana	Sikaiana	sika1261	321	to chew	maamaa	maamaa	POLLEX	90599	79			m aː m aː
5310	Rurutuan	Rurutuan	aust1304	321	to chew	ʔauʔau	ʔauʔau	Meyer-128-2005	13337	1328			ʔ a u ʔ a u
#
5749	Hawaiian	Hawaiian	hawa1245	1750	to choose	wae	wae	71458	76169	141			w a e
4506	Ra’ivavae	Ra'ivavae	aust1304	1750	to choose	peGeGau	peGeGau	Tamaititahio-1213-2015	291232	897			p e ɢ e ɢ a u
4734	Tuamotuan	Tuamotu	tuam1242	1750	to choose	koikoi	koikoi	POLLEX	135648	921			k o i k o i
859	Maori	Maori	maor1246	1750	to choose	whiri	firi	Biggs-85-2005	30073	80			f i r i
5248	Rurutuan	Rurutuan	aust1304	1750	to choose	maʔiti	maʔiti	Meyer-128-2005	30116	1100			m a ʔ i t i
1303	Tahitian	Tahitian (Modern)	tahi1242	1750	to choose	ma'iti	ma'iti	Clark-173-2005	30161	1100			m a ʔ i t i
5750	Hawaiian	Hawaiian	hawa1245	1750	to choose	koho	koho	71458	76168	1054			k o h o
1744	Rapanui	Rapanui (Easter Island)	rapa1244	1750	to choose	vae	vae	POLLEX	130646	141			v a e
3202	Sikaiana	Sikaiana	sika1261	1750	to choose	hili	hili	POLLEX	30231	80			h i l i
3469	North_Marquesan	Marquesan	nort2845	1750	to choose	vae	vae	POLLEX	30026	141			v a e
#
4427	Ra’ivavae	Ra'ivavae	aust1304	1102	to climb	piʔi	piʔi	Tamaititahio-1213-2015	291311	1101			p i ʔ i
4621	Tuamotuan	Tuamotu	tuam1242	1102	to climb	kake	kake	POLLEX	61293	707			k a k e
765	Maori	Maori	maor1246	1102	to climb	piki	piki	Biggs-85-2005	61132	1101			p i k i
5142	Rurutuan	Rurutuan	aust1304	1102	to climb	piʔi	piʔi	Meyer-128-2005	61175	1101			p i ʔ i
1209	Tahitian	Tahitian (Modern)	tahi1242	1102	to climb	ta'uma	ta'uma	Clark-173-2005	81054	880		pa'uma	t a ʔ u m a
5655	Hawaiian	Hawaiian	hawa1245	1102	to climb	pi'i	pi'i	71458	61099	1101			p i ʔ i
1634	Rapanui	Rapanui (Easter Island)	rapa1244	1102	to climb	eke	eke	POLLEX	88896	528			e k e
1886	Mangareva	Mangareva	mang1401	1102	to climb	piki	piki	POLLEX	321576	1101			p i k i
3111	Sikaiana	Sikaiana	sika1261	1102	to climb	kake	kake	POLLEX	61290	707			k a k e
3336	North_Marquesan	Marquesan	nort2845	1102	to climb	hiti	hiti	POLLEX	61085	1101			h i t i
#
5347	Rurutuan	Rurutuan	aust1304	1446	to come	ʔano mai	ʔano mai	Meyer-128-2005	87238	81			ʔ a n o m a i
4581	Ra’ivavae	Ra'ivavae	aust1304	1446	to come	haeGe mai	haeGe mai	Tamaititahio-1213-2015	291158	81			h a e ɢ e m a i
937	Maori	Maori	maor1246	1446	to come	haere mai	haere mai	Biggs-85-2005	2227	81			h a e r e m a i
1389	Tahitian	Tahitian (Modern)	tahi1242	1446	to come	haere mai	haere mai	Clark-173-2005	2315	81			h a e r e m a i
4841	Tuamotuan	Tuamotu	tuam1242	1446	to come	(haere) mai	mai	POLLEX	135243	81			m a i
1840	Rapanui	Rapanui (Easter Island)	rapa1244	1446	to come	tu'u	tu'u	POLLEX	130654	468			t u ʔ u
2102	Mangareva	Mangareva	mang1401	1446	to come	a'u	a'u	POLLEX	321404	881			a ʔ u
5836	Hawaiian	Hawaiian	hawa1245	1446	to come	[hele] mai	mai	71458	2194	81			m a i
3284	Sikaiana	Sikaiana	sika1261	1446	to come	hale mai	hale mai	POLLEX	145922	81			h a l e m a i
3576	North_Marquesan	Marquesan	nort2845	1446	to come	he'e  mai	he'e  mai	POLLEX	135702	81			h e ʔ e m a i
3577	North_Marquesan	Marquesan	nort2845	1446	to come	tihe	tihe	POLLEX	2180	743			t i h e
5346	Rurutuan	Rurutuan	aust1304	1446	to come	ʔaere mai	ʔaere mai	Meyer-128-2005	87239	81			ʔ a e r e m a i
#
4550	Ra’ivavae	Ra'ivavae	aust1304	1100	to cook	tunu	tunu	Tamaititahio-1213-2015	291189	1404			t u n u
4798	Tuamotuan	Tuamotu	tuam1242	1100	to cook	tao	tao	POLLEX	13812	142			t a o
905	Maori	Maori	maor1246	1100	to cook	tao	tao	Biggs-85-2005	13651	142			t a o
1354	Tahitian	Tahitian (Modern)	tahi1242	1100	to cook	'eu	'eu	Clark-173-2005	89670	142			ʔ e u
1355	Tahitian	Tahitian (Modern)	tahi1242	1100	to cook	tunu	tunu	Clark-173-2005	89669	1404			t u n u
1799	Rapanui	Rapanui (Easter Island)	rapa1244	1100	to cook	tunu	tunu	POLLEX	130653	1404			t u n u
2064	Mangareva	Mangareva	mang1401	1100	to cook	tunu	tunu	POLLEX	321463	1404			t u n u
5799	Hawaiian	Hawaiian	hawa1245	1100	to cook	ho'omo'a	ho'omo'a	71458	13618	1060			h o ʔ o m o ʔ a
3250	Sikaiana	Sikaiana	sika1261	1100	to cook	tao	tao	POLLEX	13809	142			t a o
3536	North_Marquesan	Marquesan	nort2845	1100	to cook	nunu	nunu	POLLEX	135707	1404			n u n u
3537	North_Marquesan	Marquesan	nort2845	1100	to cook	tao	tao	POLLEX	13604	142			t a o
5308	Rurutuan	Rurutuan	aust1304	1100	to cook	tau	tau	Meyer-128-2005	89663	142			t a u
5309	Rurutuan	Rurutuan	aust1304	1100	to cook	tunu	tunu	Meyer-128-2005	89662	1404			t u n u
#
4403	Ra’ivavae	Ra'ivavae	aust1304	1420	to count	taiʔo	taiʔo	Tamaititahio-1213-2015	291329	1405			t a i ʔ o
733	Maori	Maori	maor1246	1420	to count	tatau	tatau	Biggs-85-2005	69700	1330			t a t a u
5110	Rurutuan	Rurutuan	aust1304	1420	to count	taiʔo	taiʔo	Meyer-128-2005	69743	1405			t a i ʔ o
1179	Tahitian	Tahitian (Modern)	tahi1242	1420	to count	tai'o	tai'o	Clark-173-2005	69788	1405			t a i ʔ o
5622	Hawaiian	Hawaiian	hawa1245	1420	to count	helu	helu	71458	69667	1035			h e l u
1603	Rapanui	Rapanui (Easter Island)	rapa1244	1420	to count	tataku	tataku	POLLEX	130631	1330			t a t a k u
1861	Mangareva	Mangareva	mang1401	1420	to count	tou'ara	tou'ara	POLLEX	321439	1330			t o u ʔ a r a
3084	Sikaiana	Sikaiana	sika1261	1420	to count	pau	pau	POLLEX	145958	1330			p a u
3305	North_Marquesan	Marquesan	nort2845	1420	to count	ta/tau/	tau	POLLEX	69653	1330			t a u
#
4555	Ra’ivavae	Ra'ivavae	aust1304	1839	to cry	heva	heva	Tamaititahio-1213-2015	291184	1255			h e v a
4804	Tuamotuan	Tuamotu	tuam1242	1839	to cry	taŋi	taŋi	POLLEX	12027	82			t a ŋ i
910	Maori	Maori	maor1246	1839	to cry	tangi	tangi	Biggs-85-2005	11866	82			t a ŋ i
1360	Tahitian	Tahitian (Modern)	tahi1242	1839	to cry	ta'i	ta'i	Clark-173-2005	11954	82			t a ʔ i
1804	Rapanui	Rapanui (Easter Island)	rapa1244	1839	to cry	taŋi	taŋi	POLLEX	88850	82		tagi	t a ŋ i
2070	Mangareva	Mangareva	mang1401	1839	to cry	koa	koa	POLLEX	321458	556			k o a
5806	Hawaiian	Hawaiian	hawa1245	1839	to cry	uwē	uwē	71458	11833	776			u w eː
3255	Sikaiana	Sikaiana	sika1261	1839	to cry	tani	tani	POLLEX	145938	82			t a n i
3542	North_Marquesan	Marquesan	nort2845	1839	to cry	ue	ue	POLLEX	135706	776			u e
3543	North_Marquesan	Marquesan	nort2845	1839	to cry	tani	tani	POLLEX	88826	82		taki	t a n i
5805	Hawaiian	Hawaiian	hawa1245	1839	to cry	kani	kani	71458	251529	82			k a n i
5314	Rurutuan	Rurutuan	aust1304	1839	to cry	ʔeva	ʔeva	Meyer-128-2005	11909	1255			ʔ e v a
#
4512	Ra’ivavae	Ra'ivavae	aust1304	1432	to cut, hack	tapu te Ga'au	tapu te Ga'au	Tamaititahio-1213-2015	291226	255			t a p u t e ɢ a ʔ a u
4744	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	kokoti	kokoti	POLLEX	92254	1406			k o k o t i
4745	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	ihi	ihi	POLLEX	92253	143			i h i
866	Maori	Maori	maor1246	1432	to cut, hack	taa	taa	Biggs-85-2005	27574	83			t aː
1310	Tahitian	Tahitian (Modern)	tahi1242	1432	to cut, hack	taapuu	taapuu	Clark-173-2005	27662	255			t aː p uː
1752	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	hore	hore	POLLEX	133525	445			h o r e
1753	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	avahi	avahi	POLLEX	133524	311		vahi // a/bahi	a v a h i
1754	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	tarai	tarai	POLLEX	92286	83			t a r a i
1755	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	motu	motu	POLLEX	92285	1011			m o t u
5758	Hawaiian	Hawaiian	hawa1245	1432	to cut, hack	'oki	'oki	71458	75684	1406			ʔ o k i
2010	Mangareva	Mangareva	mang1401	1432	to cut, hack	'akakiukiu	'akakiukiu	POLLEX	321502	544			ʔ a k a k i u+ k i u
2011	Mangareva	Mangareva	mang1401	1432	to cut, hack	tarai	tarai	POLLEX	27728	83			t a r a i
5757	Hawaiian	Hawaiian	hawa1245	1432	to cut, hack	moku	moku	71458	75685	1011			m o k u
5258	Rurutuan	Rurutuan	aust1304	1432	to cut, hack	taapuu	taapuu	Meyer-128-2005	27617	255			t aː p uː
3210	Sikaiana	Sikaiana	sika1261	1432	to cut, hack	sele	sele	POLLEX	27732	401			s e l e
3477	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	taài	taài	POLLEX	92021	83			t a ʔ a i
3478	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	kokoti	kokoti	POLLEX	92020	1406		'o'oti	k o k o t i
3479	North_Marquesan	Marquesan	nort2845	1432	to cut, hack	'ihi	'ihi	POLLEX	92018	143			ʔ i h i
#
4515	Ra’ivavae	Ra'ivavae	aust1304	2101	to die, be dead	mate	mate	Tamaititahio-1213-2015	291223	84			m a t e
4748	Tuamotuan	Tuamotu	tuam1242	2101	to die, be dead	pohe	pohe	POLLEX	91901	677			p o h e
4749	Tuamotuan	Tuamotu	tuam1242	2101	to die, be dead	mate	mate	POLLEX	91900	84			m a t e
869	Maori	Maori	maor1246	2101	to die, be dead	mate	mate	Biggs-85-2005	26503	84			m a t e
5761	Hawaiian	Hawaiian	hawa1245	2101	to die, be dead	make	make	71458	26470	84			m a k e
1313	Tahitian	Tahitian (Modern)	tahi1242	2101	to die, be dead	pohe	pohe	Clark-173-2005	26591	677			p o h e
1759	Rapanui	Rapanui (Easter Island)	rapa1244	2101	to die, be dead	mate	mate	POLLEX	26682	84			m a t e
2015	Mangareva	Mangareva	mang1401	2101	to die, be dead	mate	mate	POLLEX	321499	84		mate	m a t e
5261	Rurutuan	Rurutuan	aust1304	2101	to die, be dead	mate	mate	Meyer-128-2005	26546	84			m a t e
3213	Sikaiana	Sikaiana	sika1261	2101	to die, be dead	mate	mate	POLLEX	145962	84			m a t e
3482	North_Marquesan	Marquesan	nort2845	2101	to die, be dead	kèo	kèo	POLLEX	91891	733			k e ʔ o
3483	North_Marquesan	Marquesan	nort2845	2101	to die, be dead	mate	mate	POLLEX	91890	84			m a t e
#
4501	Ra’ivavae	Ra'ivavae	aust1304	1418	to dig	ʔō	ʔō	Tamaititahio-1213-2015	291237	427			ʔ oː
4729	Tuamotuan	Tuamotu	tuam1242	1418	to dig	keri	keri	POLLEX	32019	85			k e r i
854	Maori	Maori	maor1246	1418	to dig	keri	keri	Biggs-85-2005	31858	85			k e r i
5241	Rurutuan	Rurutuan	aust1304	1418	to dig	paʔi	paʔi	Meyer-128-2005	76510	995			p a ʔ i
5242	Rurutuan	Rurutuan	aust1304	1418	to dig	ʔiri	ʔiri	Meyer-128-2005	76509	85			ʔ i r i
1298	Tahitian	Tahitian (Modern)	tahi1242	1418	to dig	'eru	'eru	Clark-173-2005	76520	85			ʔ e r u
1736	Rapanui	Rapanui (Easter Island)	rapa1244	1418	to dig	kakaro	kakaro	POLLEX	133526	509		ka/karo/	k a k a r o
1737	Rapanui	Rapanui (Easter Island)	rapa1244	1418	to dig	keri	keri	POLLEX	93450	85			k e r i
1997	Mangareva	Mangareva	mang1401	1418	to dig	pokopoko	pokopoko	POLLEX	321513	494			p o k o p o k o
1998	Mangareva	Mangareva	mang1401	1418	to dig	keri	keri	POLLEX	32012	85			k e r i
5743	Hawaiian	Hawaiian	hawa1245	1418	to dig	'eli	'eli	71458	31825	85			ʔ e l i
3196	Sikaiana	Sikaiana	sika1261	1418	to dig	keli	keli	POLLEX	32016	85			k e l i
3460	North_Marquesan	Marquesan	nort2845	1418	to dig	keì (i)	keì	POLLEX	31811	85			k e ʔ i
#
5293	Rurutuan	Rurutuan	aust1304	1920	to dream	ʔaʔaʔeimoe	ʔaʔaʔeimoe	Meyer-128-2005	90774	1230			ʔ a ʔ a ʔ e i m o e
5294	Rurutuan	Rurutuan	aust1304	1920	to dream	moemoeaa	moemoeaa	Meyer-128-2005	90773	1230			m o e m o e aː
4540	Ra’ivavae	Ra'ivavae	aust1304	1920	to dream	moemoeā	moemoeā	Tamaititahio-1213-2015	291199	1230			m o e m o e aː
4785	Tuamotuan	Tuamotu	tuam1242	1920	to dream	moemoeaa	moemoeaa	POLLEX	17739	1230			m o e m o e aː
894	Maori	Maori	maor1246	1920	to dream	moemoeaa	moemoeaa	Biggs-85-2005	17578	1230			m o e m o e aː
1342	Tahitian	Tahitian (Modern)	tahi1242	1920	to dream	ta'oto'otoaa	ta'oto'otoaa	Clark-173-2005	74044	636			t a ʔ o t o ʔ o t o aː
1343	Tahitian	Tahitian (Modern)	tahi1242	1920	to dream	moemoeaa	moemoeaa	Clark-173-2005	74043	1230			m o e m o e aː
1788	Rapanui	Rapanui (Easter Island)	rapa1244	1920	to dream	moe	moe	POLLEX	133530	1230			m o e
2050	Mangareva	Mangareva	mang1401	1920	to dream	moemoea	moemoea	POLLEX	321476	1230		moemoeaa	m o e m o e a
3524	North_Marquesan	Marquesan	nort2845	1920	to dream	moemoea	moemoea	POLLEX	17531	1230			m o e m o e a
5787	Hawaiian	Hawaiian	hawa1245	1920	to dream	moemoeā	moemoeā	71458	251535	1230			m o e m o e aː
5788	Hawaiian	Hawaiian	hawa1245	1920	to dream	moe'uhane	moe'uhane	71458	17545	1230			m o e ʔ u h a n e
#
4549	Ra’ivavae	Ra'ivavae	aust1304	1401	to drink	inu	inu	Tamaititahio-1213-2015	291190	86			i n u
4797	Tuamotuan	Tuamotu	tuam1242	1401	to drink	inu	inu	POLLEX	14169	86			i n u
904	Maori	Maori	maor1246	1401	to drink	inu	inu	Biggs-85-2005	14008	86			i n u
1353	Tahitian	Tahitian (Modern)	tahi1242	1401	to drink	inu	inu	Clark-173-2005	167980	86			i n u
1798	Rapanui	Rapanui (Easter Island)	rapa1244	1401	to drink	unu	unu	POLLEX	14187	86			u n u
2063	Mangareva	Mangareva	mang1401	1401	to drink	inu	inu	POLLEX	321464	86		unu // inu	i n u
5798	Hawaiian	Hawaiian	hawa1245	1401	to drink	inu	inu	71458	13975	86			i n u
3249	Sikaiana	Sikaiana	sika1261	1401	to drink	unu	unu	POLLEX	14166	86			u n u
3535	North_Marquesan	Marquesan	nort2845	1401	to drink	inu	inu	POLLEX	13961	86			i n u
5307	Rurutuan	Rurutuan	aust1304	1401	to drink	unu	unu	Meyer-128-2005	14051	86			u n u
#
4552	Ra’ivavae	Ra'ivavae	aust1304	1336	to eat	ʔamu	ʔamu	Tamaititahio-1213-2015	291187	87			ʔ a m u
4800	Tuamotuan	Tuamotu	tuam1242	1336	to eat	kai	kai	POLLEX	13098	87			k a i
907	Maori	Maori	maor1246	1336	to eat	kai	kai	Biggs-85-2005	12937	87			k a i
1357	Tahitian	Tahitian (Modern)	tahi1242	1336	to eat	'amu	'amu	Clark-173-2005	13025	87			ʔ a m u
1801	Rapanui	Rapanui (Easter Island)	rapa1244	1336	to eat	kai	kai	POLLEX	13116	87			k a i
2066	Mangareva	Mangareva	mang1401	1336	to eat	kai	kai	POLLEX	321461	87		kai	k a i
5801	Hawaiian	Hawaiian	hawa1245	1336	to eat	'ai	'ai	71458	12904	87			ʔ a i
3252	Sikaiana	Sikaiana	sika1261	1336	to eat	kai	kai	POLLEX	13095	87			k a i
3539	North_Marquesan	Marquesan	nort2845	1336	to eat	'ai	'ai	POLLEX	89291	87		kai	ʔ a i
5311	Rurutuan	Rurutuan	aust1304	1336	to eat	ʔai	ʔai	Meyer-128-2005	12980	87			ʔ a i
#
4497	Ra’ivavae	Ra'ivavae	aust1304	1280	to fall	topa	topa	Tamaititahio-1213-2015	291241	312			t o p a
4719	Tuamotuan	Tuamotu	tuam1242	1280	to fall	topa	topa	POLLEX	104593	312			t o p a
4720	Tuamotuan	Tuamotu	tuam1242	1280	to fall	hiŋa	hiŋa	POLLEX	104592	882			h i ŋ a
4721	Tuamotuan	Tuamotu	tuam1242	1280	to fall	marere	marere	POLLEX	104591	256			m a r e r e
4722	Tuamotuan	Tuamotu	tuam1242	1280	to fall	makiri	makiri	POLLEX	104590	144			m a k i r i
849	Maori	Maori	maor1246	1280	to fall	makere	makere	Biggs-85-2005	33643	144			m a k e r e
5233	Rurutuan	Rurutuan	aust1304	1280	to fall	topa	topa	Meyer-128-2005	76841	312			t o p a
5234	Rurutuan	Rurutuan	aust1304	1280	to fall	marua	marua	Meyer-128-2005	76840	288			m a r u a
1293	Tahitian	Tahitian (Modern)	tahi1242	1280	to fall	topa	topa	Clark-173-2005	33731	312			t o p a
5738	Hawaiian	Hawaiian	hawa1245	1280	to fall	hā'ule	hā'ule	71458	33610	1048			h aː ʔ u l e
1730	Rapanui	Rapanui (Easter Island)	rapa1244	1280	to fall	higa	higa	POLLEX	133539	882		hiŋa	h i g a
1731	Rapanui	Rapanui (Easter Island)	rapa1244	1280	to fall	topa	topa	POLLEX	104612	312			t o p a
1989	Mangareva	Mangareva	mang1401	1280	to fall	topa	topa	POLLEX	321517	312		topa	t o p a
1991	Mangareva	Mangareva	mang1401	1280	to fall	marere	marere	POLLEX	104587	256			m a r e r e
3190	Sikaiana	Sikaiana	sika1261	1280	to fall	sina	sina	POLLEX	33801	882			s i n a
3448	North_Marquesan	Marquesan	nort2845	1280	to fall	huu te henua	huu te henua	POLLEX	135720	730			h uː t e h e n u a
3449	North_Marquesan	Marquesan	nort2845	1280	to fall	vi'i	vi'i	POLLEX	135719	1365			v i ʔ i
3450	North_Marquesan	Marquesan	nort2845	1280	to fall	topa	topa	POLLEX	104572	312			t o p a
3451	North_Marquesan	Marquesan	nort2845	1280	to fall	hina	hina	POLLEX	104571	882		hika (m'n)	h i n a
3452	North_Marquesan	Marquesan	nort2845	1280	to fall	moku'u	moku'u	POLLEX	104569	204		maku'u	m o k u ʔ u
3453	North_Marquesan	Marquesan	nort2845	1280	to fall	mekèe	mekèe	POLLEX	104567	144			m e k e ʔ e
#
5327	Rurutuan	Rurutuan	aust1304	1419	to fear	meʔameʔa	meʔameʔa	Meyer-128-2005	88518	1005			m e ʔ a m e ʔ a
4822	Tuamotuan	Tuamotu	tuam1242	1419	to fear	mataku	mataku	POLLEX	7743	88			m a t a k u
5328	Rurutuan	Rurutuan	aust1304	1419	to fear	mata'u	mata'u	Meyer-128-2005	88517	88			m a t a ʔ u
4567	Ra’ivavae	Ra'ivavae	aust1304	1419	to fear	GiaGia	GiaGia	Tamaititahio-1213-2015	291172	1331			ɢ i a ɢ i a
922	Maori	Maori	maor1246	1419	to fear	mataku	mataku	Biggs-85-2005	7582	88			m a t a k u
1373	Tahitian	Tahitian (Modern)	tahi1242	1419	to fear	ri'ari'a	ri'ari'a	Clark-173-2005	7670	1331			r i ʔ a r i ʔ a
5329	Rurutuan	Rurutuan	aust1304	1419	to fear	riʔariʔa	riʔariʔa	Meyer-128-2005	88516	1331			r i ʔ a r i ʔ a
1818	Rapanui	Rapanui (Easter Island)	rapa1244	1419	to fear	mataku	mataku	POLLEX	133540	88			m a t a k u
1819	Rapanui	Rapanui (Easter Island)	rapa1244	1419	to fear	riaria	riaria	POLLEX	88886	1331			r i a r i a
2083	Mangareva	Mangareva	mang1401	1419	to fear	mataku	mataku	POLLEX	321419	88		mataku	m a t a k u
5819	Hawaiian	Hawaiian	hawa1245	1419	to fear	maka'u	maka'u	71458	7549	88			m a k a ʔ u
3268	Sikaiana	Sikaiana	sika1261	1419	to fear	mataku	mataku	POLLEX	165239	88		maka'u	m a t a k u
3559	North_Marquesan	Marquesan	nort2845	1419	to fear	ha'ameta'u	ha'ameta'u	POLLEX	135704	88		meta'u	h a ʔ a m e t a ʔ u
#
4473	Ra’ivavae	Ra'ivavae	aust1304	2003	to flow	tahe	tahe	Tamaititahio-1213-2015	291265	145			t a h e
4689	Tuamotuan	Tuamotu	tuam1242	2003	to flow	tahe	tahe	POLLEX	43800	145			t a h e
818	Maori	Maori	maor1246	2003	to flow	tere	tere	Biggs-85-2005	43639	145			t e r e
