ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV
2521	TongaTongaIslands_136	Tongan	to sniff, smell	tong1325	nāmuʔi	1586	136	29	ton	117207		41	False	abvd-abvd-136-31	nāmuʔi	n aː m u ʔ i	10132		41---to sniff, smell	838	cvcvcv
2771	RakahangaManihiki_589	Manihiki	to sniff, smell	raka1237	haunga	1586	589	29	rkh	Clark-589-2008	to smell	9	False	abvd-abvd-589-58	haunga	h a u ŋ a	153415	fakahongi // hongi	9---to sniff, smell	1412	cvvcv
3038	Tikopia_155	Tikopia	to sniff, smell	tiko1237	songi	1586	155	29	tkp	POLLEX	Smell	9	False	abvd-abvd-155-38	songi	s o ŋ i	10151		9---to sniff, smell	1412	cvcv
3260	Sikaiana_243	Sikaiana	to sniff, smell	sika1261	saona	1586	243	29	sky	POLLEX	smell	9	False	abvd-abvd-243-36	saona	s a o n a	145934		9---to sniff, smell	1412	cvvcv
3261	Sikaiana_243	Sikaiana	to sniff, smell	sika1261	sunu	1586	243	29	sky	POLLEX	smell	45?	False	abvd-abvd-243-35	sunu	s u n u	145933		45?---to sniff, smell	910	cvcv
3549	NorthMarquesan_38	Marquesan	to sniff, smell	nort2845	hone	1586	38	29	mrq	POLLEX	honi? Touch noses together (Crk)	9	False	abvd-abvd-38-41	hone	h o n e	88683	hoki	9---to sniff, smell	1412	cvcv
3843	EastFutuna_210	Futuna, East	to sniff, smell	east2447	sogi	1586	210	29	fud	POLLEX	Touch noses	9	False	abvd-abvd-210-47	sogi	s o g i	10206		9---to sniff, smell	1412	cvcv
4153	Pukapuka_152	Pukapuka	to sniff, smell	puka1242	yongi	1586	152	29	pkp	Salisbury-152-2005		9	False	abvd-abvd-152-57	yongi	j o ŋ i	10148		9---to sniff, smell	1412	cvcv
4359	Mele-Fila_1163	Fila	to sniff, smell	mele1250	sunoŋoa	1586	1163	29	mxe	52375		9?	False	abvd-abvd-1163-29	sunoŋoa	s u n o + ŋ o a	275935		9?---to sniff, smell	1453	cvcvcvv
4560	Austral_1213	Ra'ivavae	to sniff, smell	aust1304	hauʔa	1586	1213	29	aut	Tamaititahio-1213-2015		10	False	abvd-abvd-1213-28	hauʔa	h a u ʔ a	291179		10---to sniff, smell	151	cvvcv
4810	Tuamotuan_246	Tuamotu	to sniff, smell	tuam1242	hoŋi	1586	246	29	pmt	POLLEX	Touch noses, smell	9	False	abvd-abvd-246-41	hoŋi	h o ŋ i	10242		9---to sniff, smell	1412	cvcv
5059	Niuean_247	Niue	to sniff, smell	niue1239	hoŋi	1586	247	29	niu	POLLEX	Touch noses, smell (i), smell (Mce)	9	False	abvd-abvd-247-42	hoŋi	h o ŋ i	10243		9---to sniff, smell	1412	cvcv
5319	Austral_128	Rurutuan	to sniff, smell	aust1304	ʔauʔa	1586	128	29	aut	Meyer-128-2005		10	False	abvd-abvd-128-41	ʔauʔa	ʔ a u ʔ a	10124		10---to sniff, smell	151	cvvcv
5573	FutunaAniwa_156	Futuna-Aniwa	to sniff, smell	futu1245	soŋi	1586	156	29	fut	POLLEX	Kiss	9	False	abvd-abvd-156-42	soŋi	s o ŋ i	10257		9---to sniff, smell	1412	cvcv
5574	FutunaAniwa_156	Futuna-Aniwa	to sniff, smell	futu1245	namuia	1586	156	29	fut	POLLEX		41	False	abvd-abvd-156-41	namuia	n a m u i a	10152		41---to sniff, smell	838	cvcvvv
5811	Hawaiian_52	Hawaiian	to sniff, smell	hawa1245	honi	1586	52	29	haw	71458		9	False	abvd-abvd-52-32	honi	h o n i	10048		9---to sniff, smell	1412	cvcv
6110	Rarotongan_58	Rarotongan	to sniff, smell	raro1241	'ongi	1586	58	29	rar	POLLEX	Touch noses, smell (I)	9	False	abvd-abvd-58-44	'ongi	ʔ o ŋ i	10054		9---to sniff, smell	1412	cvcv
6326	Penrhyn_235	Penrhyn	to sniff, smell	penr1237	songi	1586	235	29	pnh	POLLEX	Touch noses	9	False	abvd-abvd-235-30	songi	s o ŋ i	10231		9---to sniff, smell	1412	cvcv
6584	Nukuria_1212	Nukeria	to sniff, smell	nuku1259	hunu	1586	1212	29	nur	Davletshin-1212-2015	(s.)	45?	False	abvd-abvd-1212-36	hunu	h u n u	290920	sunu	45?---to sniff, smell	910	cvcv
6876	Samoan_118	Samoan	to sniff, smell	samo1305	soŋi	1586	118	29	smo	Blust-118-2005		9	False	abvd-abvd-118-35	soŋi	s o ŋ i	10114		9---to sniff, smell	1412	cvcv
7139	RennellBellona_206	Rennellese	to sniff, smell	renn1242	puìa	1586	206	29	mnv	POLLEX	Smell, sniff, as from afar (Ebt)	45?	False	abvd-abvd-206-35	puìa	p u ʔ i a	10202		45?---to sniff, smell	910	cvcvv
7386	Tuvalu_753	Nanumea	to sniff, smell	tuva1244	hogi	1586	753	29	tvl	29903	transitive	9	False	abvd-abvd-753-46	hogi	h o g i	192256	mahogi	9---to sniff, smell	1412	cvcv
7622	Anuta_253	Anuta	to sniff, smell	anut1237	nanamu	1586	253	29	aud	POLLEX	smell	41	False	abvd-abvd-253-35	nanamu	n a + n a m u	146295		41---to sniff, smell	838	cvcvcv
204	VaeakauTaumako_375	Vaeakau-Taumako	to spit	pile1238	phuia	1440	375	36	piv	Hovdhaugen-375-2009		15	False	abvd-abvd-375-46	phuia	p h u i + a	89793		15---to spit	382	ccvvv
205	VaeakauTaumako_375	Vaeakau-Taumako	to spit	pile1238	ivalea	1440	375	36	piv	Hovdhaugen-375-2009		18?	False	abvd-abvd-375-45	ivalea	i v a l e a	89792		18?---to spit	473	vcvcvv
462	Wallisian_258	Uvea, East	to spit	wall1257	anu	1440	258	36	wls	POLLEX		14,84	False	abvd-abvd-258-54	anu	a n u	89274	aanu	14---to spit	357	vcv
463	Wallisian_258	Uvea, East	to spit	wall1257	puàki	1440	258	36	wls	POLLEX	Spit out	16	False	abvd-abvd-258-52	puàki	p u ʔ a k i	89272		16---to spit	405	cvcvcv
464	Wallisian_258	Uvea, East	to spit	wall1257	kisu	1440	258	36	wls	POLLEX	Rejeter de la bouche en soufflant; cracher (Btn)	14,56	True	abvd-abvd-258-51	kisu	k i s u	89271		14---to spit	357	cvcv
680	Polynesian_658	Proto-Polynesian	to spit	poly1242	*qanu-si	1440	658	36		PawleyOC		14, 84	False	abvd-abvd-658-39	*qanu-si	ʔ a n u + s i	170099	*qanu	14---to spit	357	cvcv+cv
908	Maori_85	Maori	to spit	maor1246	tuha	1440	85	36	mri	Biggs-85-2005		19,34?	False	abvd-abvd-85-38	tuha	t u h a	12580		19---to spit	478	cvcv
1118	Kapingamarangi_217	Kapingamarangi	to spit	kapi1249	pui	1440	217	36	kpg	POLLEX		15	False	abvd-abvd-217-53	pui	p u i	168018		15---to spit	382	cvv
1358	Tahitian_173	Tahitian (Modern)	to spit	tahi1242	tutuha	1440	173	36	tah	Clark-173-2005		19,34?	False	abvd-abvd-173-42	tutuha	t u t u h a	12668		19---to spit	478	cvcvcv
1553	Emae_1030	Emae (Makatea)	to spit	emae1237	nusi	1440	1030	36	mmw	52375		14,84	False	abvd-abvd-1030-36	nusi	n u s i	273409		14---to spit	357	cvcv
1802	Rapanui_264	Rapanui (Easter Island)	to spit	rapa1244	aanu	1440	264	36	rap	POLLEX		14,84	False	abvd-abvd-264-60	aanu	aː n u	133580	àànu	14---to spit	357	vcv
2067	Mangareva_239	Mangareva	to spit	mang1401	kae	1440	239	36	mrv	POLLEX			False	abvd-abvd-239-60	kae	k a e	321460		2067---to spit	555	cvv
2068	Mangareva_239	Mangareva	to spit	mang1401	anuanu	1440	239	36	mrv	POLLEX	Saliva, spittle, to spit (Tgr); salive, crachat, cracher (Jnu)	14,84	False	abvd-abvd-239-59	anuanu	a n u + a n u	12734		14---to spit	357	vcvvcv
2291	Luangiua_238	Luangiua	to spit	onto1237	saavale	1440	238	36	ojv	POLLEX	Pollex 06: Saavale. :Spit.	18	False	abvd-abvd-238-40	saavale	s aː v a l e	90510		18---to spit	461	cvcvcv
2514	TongaTongaIslands_136	Tongan	to spit	tong1325	ʔanuhi	1440	136	36	ton	117207		14,84	False	abvd-abvd-136-38	ʔanuhi	ʔ a n u h i	12631		14---to spit	357	cvcvcv
2762	RakahangaManihiki_589	Manihiki	to spit	raka1237	huuvare	1440	589	36	rkh	Clark-589-2008		18	False	abvd-abvd-589-70	huuvare	h uː v a r e	153614		18---to spit	461	cvcvcv
2763	RakahangaManihiki_589	Manihiki	to spit	raka1237	puaki	1440	589	36	rkh	Clark-589-2008		16	False	abvd-abvd-589-69	puaki	p u a k i	153252		16---to spit	405	cvvcv
3031	Tikopia_155	Tikopia	to spit	tiko1237	aanu	1440	155	36	tkp	POLLEX	To spit (Fth)	14, 84	False	abvd-abvd-155-45	aanu	aː n u	12650		14---to spit	357	vcv
3253	Sikaiana_243	Sikaiana	to spit	sika1261	sāvale	1440	243	36	sky	POLLEX	spit	18	False	abvd-abvd-243-44	sāvale	s aː v a l e	145939		18---to spit	461	cvcvcv
3540	NorthMarquesan_38	Marquesan	to spit	nort2845	tufa	1440	38	36	mrq	POLLEX		19,34	False	abvd-abvd-38-53	tufa	t u f a	12533		19---to spit	478	cvcv
3834	EastFutuna_210	Futuna, East	to spit	east2447	àànu	1440	210	36	fud	POLLEX	Spit (Bgs)	14,84	False	abvd-abvd-210-56	àànu	ʔ a + ʔ a n u	88906		14---to spit	357	cvcvcv
3835	EastFutuna_210	Futuna, East	to spit	east2447	kisu	1440	210	36	fud	POLLEX	Spray out from the mouth (e.g. chewed-up medicinal leaves or water) (Bgs)	14,56	False	abvd-abvd-210-55	kisu	k i s u	88905		14---to spit	357	cvcv
4144	Pukapuka_152	Pukapuka	to spit	puka1242	yuuvale	1440	152	36	pkp	Salisbury-152-2005	to spit/spittle	18?	False	abvd-abvd-152-69	yuuvale	j uː v a l e	73183		18?---to spit	473	cvcvcv
4145	Pukapuka_152	Pukapuka	to spit	puka1242	puaki	1440	152	36	pkp	Salisbury-152-2005		16	False	abvd-abvd-152-68	puaki	p u a k i	73182		16---to spit	405	cvvcv
4352	Mele-Fila_1163	Fila	to spit	mele1250	tanue	1440	1163	36	mxe	52375		85	False	abvd-abvd-1163-36	tanue	t a n u e	273419		85---to spit	1359	cvcvv
4553	Austral_1213	Ra'ivavae	to spit	aust1304	tūtuha	1440	1213	36	aut	Tamaititahio-1213-2015		19,34?	False	abvd-abvd-1213-35	tūtuha	t uː + t u h a	291186		19---to spit	478	cvcvcv
4801	Tuamotuan_246	Tuamotu	to spit	tuam1242	tufa	1440	246	36	pmt	POLLEX	Spit, expectorate (Stn)	19,34?	False	abvd-abvd-246-51	tufa	t u f a	88909	tuha	19---to spit	478	cvcv
4802	Tuamotuan_246	Tuamotu	to spit	tuam1242	anu	1440	246	36	pmt	POLLEX	To spit, spittle, saliva	14,84	False	abvd-abvd-246-49	anu	a n u	88907		14---to spit	357	vcv
5051	Niuean_247	Niue	to spit	niue1239	anu	1440	247	36	niu	POLLEX	To spit (McE)	14,84	False	abvd-abvd-247-50	anu	a n u	12742		14---to spit	357	vcv
5312	Austral_128	Rurutuan	to spit	aust1304	tutuʔa	1440	128	36	aut	Meyer-128-2005	possible Tahitian borrowing	19,34?	False	abvd-abvd-128-48	tutuʔa	t u + t u ʔ a	12623		19---to spit	478	cvcvcv
5566	FutunaAniwa_156	Futuna-Aniwa	to spit	futu1245	saavari-a	1440	156	36	fut	POLLEX	To spit,  spittle (Dty)	18	False	abvd-abvd-156-53	saavari-a	s aː v a r i + a	12756	savari	18---to spit	461	cvcvcv+v
5802	Hawaiian_52	Hawaiian	to spit	hawa1245	kuha	1440	52	36	haw	71458		19,34?	False	abvd-abvd-52-41	kuha	k u h a	251530		19---to spit	478	cvcv
5803	Hawaiian_52	Hawaiian	to spit	hawa1245	pupuhi	1440	52	36	haw	71458		15	False	abvd-abvd-52-40	pupuhi	p u + p u h i	12547		15---to spit	382	cvcvcv
6102	Rarotongan_58	Rarotongan	to spit	raro1241	puaki	1440	58	36	rar	POLLEX	Spew, belch, spit out	16	False	abvd-abvd-58-52	puaki	p u a k i	88881		16---to spit	405	cvvcv
6319	Penrhyn_235	Penrhyn	to spit	penr1237	suupee	1440	235	36	pnh	POLLEX	Pollex 06: Suupee. :Saliva; to spit (Sta)	19,88	False	abvd-abvd-235-37	suupee	s uː p eː	90554		19---to spit	478	cvcv
6577	Nukuria_1212	Nukeria	to spit	nuku1259	saavare	1440	1212	36	nur	Davletshin-1212-2015	(s.)	18	False	abvd-abvd-1212-45	saavare	s aː v a r e	290926	haavare	18---to spit	461	cvcvcv
6867	Samoan_118	Samoan	to spit	samo1305	anu	1440	118	36	smo	Blust-118-2005		14, 84	False	abvd-abvd-118-44	anu	a n u	12613		14---to spit	357	vcv
7131	RennellBellona_206	Rennellese	to spit	renn1242	ŋaʔesu	1440	206	36	mnv	POLLEX	spit	17	False	abvd-abvd-206-43	ŋaʔesu	ŋ a ʔ e s u	146552		17---to spit	433	cvcvcv
7378	Tuvalu_753	Nanumea	to spit	tuva1244	puhi	1440	753	36	tvl	29903		15	False	abvd-abvd-753-54	puhi	p u h i	192258		15---to spit	382	cvcv
7379	Tuvalu_753	Nanumea	to spit	tuva1244	anu	1440	753	36	tvl	29903		14,84	False	abvd-abvd-753-53	anu	a n u	192257		14---to spit	357	vcv
7615	Anuta_253	Anuta	to spit	anut1237	anu	1440	253	36	aud	POLLEX	Spit (Fbg)	14,84	False	abvd-abvd-253-42	anu	a n u	12748		14---to spit	357	vcv
153	VaeakauTaumako_375	Vaeakau-Taumako	to split	pile1238	mahaa	1437	375	80	piv	Hovdhaugen-375-2009		5,72	False	abvd-abvd-375-102	mahaa	m a h aː	92398	hangaa	5---to split	965	cvcv
405	Wallisian_258	Uvea, East	to split	wall1257	ta'aga	1437	258	80	wls	POLLEX		72	False	abvd-abvd-258-117	ta'aga	t a ʔ a g a	167999		72---to split	1256	cvcvcv
632	Polynesian_658	Proto-Polynesian	to split	poly1242	*fola	1437	658	80		PawleyOC	(e) be split open	1	False	abvd-abvd-658-90	*fola	f o l a	170081	*ma-fola	1---to split	97	cvcv
633	Polynesian_658	Proto-Polynesian	to split	poly1242	*ma-faa	1437	658	80		PawleyOC	(d) burst, split open	5,72	False	abvd-abvd-658-88	*ma-faa	m a f aː	170080		5---to split	965	cv+cv
634	Polynesian_658	Proto-Polynesian	to split	poly1242	*faa	1437	658	80		PawleyOC	(c) burst, split open	5	False	abvd-abvd-658-87	*faa	f aː	170079		5---to split	965	cv
635	Polynesian_658	Proto-Polynesian	to split	poly1242	*isi	1437	658	80		PawleyOC	(b) split, cut lengthwise, tear off in long strips	7	False	abvd-abvd-658-86	*isi	i s i	170078		7---to split	1236	vcv
636	Polynesian_658	Proto-Polynesian	to split	poly1242	*fasi	1437	658	80		PawleyOC	(a) split s.t., cleave s.t.	4	False	abvd-abvd-658-85	*fasi	f a s i	170077		4---to split	813	cvcv
864	Maori_85	Maori	to split	maor1246	waawaahi	1437	85	80	mri	Biggs-85-2005		4	False	abvd-abvd-85-82	waawaahi	w aː + w aː h i	28288		4---to split	813	cvcvcv
1068	Kapingamarangi_217	Kapingamarangi	to split	kapi1249	mahaa	1437	217	80	kpg	POLLEX	Pollex 06: Mahaa. :Split (Lbr).	5,72	False	abvd-abvd-217-117	mahaa	m a h aː	90448		5---to split	965	cvcv
1308	Tahitian_173	Tahitian (Modern)	to split	tahi1242	vaahi	1437	173	80	tah	Clark-173-2005		4	False	abvd-abvd-173-92	vaahi	v aː h i	28376		4---to split	813	cvcv
1512	Emae_1030	Emae (Makatea)	to split	emae1237	tafaia	1437	1030	80	mmw	52375		4	False	abvd-abvd-1030-77	tafaia	t a + f a i a	276075		4---to split	813	cvcvvv
1749	Rapanui_264	Rapanui (Easter Island)	to split	rapa1244	ihi	1437	264	80	rap	POLLEX		7	False	abvd-abvd-264-125	ihi	i h i	133582		7---to split	1236	vcv
1750	Rapanui_264	Rapanui (Easter Island)	to split	rapa1244	gaha	1437	264	80	rap	POLLEX	burst	5,72	False	abvd-abvd-264-124	gaha	g a h a	133581	ŋahaa	5---to split	965	cvcv
2008	Mangareva_239	Mangareva	to split	mang1401	a'ae	1437	239	80	mrv	POLLEX			False	abvd-abvd-239-144	a'ae	a ʔ a e	321504		2008---to split	543	vcvv
2240	Luangiua_238	Luangiua	to split	onto1237	vahi	1437	238	80	ojv	POLLEX	Pollex 06: Vahi. :Split; side.	4	False	abvd-abvd-238-92	vahi	v a h i	90516		4---to split	813	cvcv
2466	TongaTongaIslands_136	Tongan	to split	tong1325	fahi	1437	136	80	ton	117207		4	False	abvd-abvd-136-86	fahi	f a h i	28339		4---to split	813	cvcv
2690	RakahangaManihiki_589	Manihiki	to split	raka1237	hakamangamanga	1437	589	80	rkh	Clark-589-2008	to split(CAUS+v-MW)		False	abvd-abvd-589-153	hakamangamanga	h a k a + m a ŋ a + m a ŋ a	153441	hakakee // tete	2690---to split	629	cvcvcvcvcvcv
2691	RakahangaManihiki_589	Manihiki	to split	raka1237	vaahi	1437	589	80	rkh	Clark-589-2008	to split	4	False	abvd-abvd-589-151	vaahi	v aː h i	153439		4---to split	813	cvcv
2970	Tikopia_155	Tikopia	to split	tiko1237	faa/i	1437	155	80	tkp	POLLEX	To split, cut open, cut lengthwise (Fth)	5	False	abvd-abvd-155-109	faa	f aː	28358		5---to split	965	cv
3207	Sikaiana_243	Sikaiana	to split	sika1261	vae	1437	243	80	sky	POLLEX	split	4	False	abvd-abvd-243-94	vae	v a e	145967		4---to split	813	cvv
3208	Sikaiana_243	Sikaiana	to split	sika1261	hā	1437	243	80	sky	POLLEX	split	5	False	abvd-abvd-243-93	hā	h aː	145966		5---to split	965	cv
3475	NorthMarquesan_38	Marquesan	to split	nort2845	koava	1437	38	80	mrq	POLLEX			False	abvd-abvd-38-139	koava	k o a v a	28241		3475---to split	732	cvvcv
3765	EastFutuna_210	Futuna, East	to split	east2447	fakapaisi	1437	210	80	fud	POLLEX		4	False	abvd-abvd-210-132	fakapaisi	f a k a + p a i s i	90869		4---to split	813	cvcvcvvcv
4085	Pukapuka_152	Pukapuka	to split	puka1242	vavayi	1437	152	80	pkp	Salisbury-152-2005		4	False	abvd-abvd-152-145	vavayi	v a + v a j i	75890	vayi	4---to split	813	cvcvcv
4314	Mele-Fila_1163	Fila	to split	mele1250	tapasia	1437	1163	80	mxe	52375		4	False	abvd-abvd-1163-74	tapasia	t a + p a s i a	276084		4---to split	813	cvcvcvv
4511	Austral_1213	Ra'ivavae	to split	aust1304	pāhaGa	1437	1213	80	aut	Tamaititahio-1213-2015			False	abvd-abvd-1213-77	pāhaGa	p aː h a ɢ a	291227		4511---to split	900	cvcvcv
4740	Tuamotuan_246	Tuamotu	to split	tuam1242	tapahi	1437	246	80	pmt	POLLEX	Cleave apart, sunder, cut (Stn)	4	False	abvd-abvd-246-119	tapahi	t a + p a h i	92371		4---to split	813	cvcvcv
4741	Tuamotuan_246	Tuamotu	to split	tuam1242	maataataa	1437	246	80	pmt	POLLEX	Split, crack, partially but in many places		False	abvd-abvd-246-118	maataataa	m aː + t aː + t aː	92370		4741---to split	923	cvcvcv
4996	Niuean_247	Niue	to split	niue1239	matofi/ua	1437	247	80	niu	POLLEX	Split in two (McE)	7	False	abvd-abvd-247-116	matofi	m a t o f i	28450		7---to split	1236	cvcvcv
5254	Austral_128	Rurutuan	to split	aust1304	piʔi ai	1437	128	80	aut	Meyer-128-2005	(to split pandanus leaves for weaving)		False	abvd-abvd-128-109	piʔi ai	p i ʔ i _ a i	92356	taatuʔaʔa	5254---to split	997	cvcv_vv
5255	Austral_128	Rurutuan	to split	aust1304	naʔaʔa	1437	128	80	aut	Meyer-128-2005	(to split in many places)	5,72	False	abvd-abvd-128-108	naʔaʔa	n a ʔ a ʔ a	92355		5---to split	965	cvcvcv
5256	Austral_128	Rurutuan	to split	aust1304	vaavaaʔi	1437	128	80	aut	Meyer-128-2005	(to split)	4	False	abvd-abvd-128-106	vaavaaʔi	v aː + v aː ʔ i	92353	vaaʔi	4---to split	813	cvcvcv
5507	FutunaAniwa_156	Futuna-Aniwa	to split	futu1245	tapasi/a	1437	156	80	fut	POLLEX	Break,  split; separate	4	False	abvd-abvd-156-128	tapasi	t a + p a s i	28464	fasia	4---to split	813	cvcvcv
5755	Hawaiian_52	Hawaiian	to split	hawa1245	wāhi	1437	52	80	haw	71458		4	False	abvd-abvd-52-88	wāhi	w aː h i	28255		4---to split	813	cvcv
6025	Rarotongan_58	Rarotongan	to split	raro1241	tapaì	1437	58	80	rar	POLLEX	To split, cleave lengthwise (Sve), chop down vertically on something, split or cleave lengthwise	4,6	False	abvd-abvd-58-141	tapaì	t a + p a ʔ i	92345		4---to split	813	cvcvcv
6026	Rarotongan_58	Rarotongan	to split	raro1241	vaaì	1437	58	80	rar	POLLEX	To break, split, share	4	False	abvd-abvd-58-140	vaaì	v aː ʔ i	92344		4---to split	813	cvcv
6027	Rarotongan_58	Rarotongan	to split	raro1241	ngaàa	1437	58	80	rar	POLLEX	Open, cracked, broken, split, severed	5,72	False	abvd-abvd-58-139	ngaàa	ŋ a ʔ a a	92343		5---to split	965	cvcvv
6273	Penrhyn_235	Penrhyn	to split	penr1237	ŋa/haa	1437	235	80	pnh	POLLEX	To be broken, as, for example, a coconut shell (Rsn)	5,72	False	abvd-abvd-235-83	haa	h aː	28438		5---to split	965	cv
6513	Nukuria_1212	Nukeria	to split	nuku1259	ttohi	1437	1212	80	nur	Davletshin-1212-2015	(soft things, as coconut sprout)	7?	False	abvd-abvd-1212-113	ttohi	t t o h i	291111		7?---to split	1311	ccvcv
6514	Nukuria_1212	Nukeria	to split	nuku1259	hhaa	1437	1212	80	nur	Davletshin-1212-2015	(wood, hard things)	5	False	abvd-abvd-1212-112	hhaa	h h aː	291110		5---to split	965	ccv
6812	Samoan_118	Samoan	to split	samo1305	matofi	1437	118	80	smo	Blust-118-2005		7	False	abvd-abvd-118-102	matofi	m a t o f i	153208	isi	7---to split	1236	cvcvcv
7070	RennellBellona_206	Rennellese	to split	renn1242	hahaʔa	1437	206	80	mnv	POLLEX	split	5?	False	abvd-abvd-206-105	hahaʔa	h a + h a ʔ a	146569		5?---to split	1080	cvcvcv
7334	Tuvalu_753	Nanumea	to split	tuva1244	ihi	1437	753	80	tvl	29903		7	False	abvd-abvd-753-105	ihi	i h i	192107		7---to split	1236	vcv
7568	Anuta_253	Anuta	to split	anut1237	pai	1437	253	80	aud	POLLEX	split	4	False	abvd-abvd-253-94	pai	p a i	146318	papai	4---to split	813	cvv
142	VaeakauTaumako_375	Vaeakau-Taumako	to squeeze	pile1238	vakaia	1414	375	88	piv	Hovdhaugen-375-2009			False	abvd-abvd-375-113	vakaia	v a k a i a	92658		142---to squeeze	362	cvcvvv
143	VaeakauTaumako_375	Vaeakau-Taumako	to squeeze	pile1238	tauia	1414	375	88	piv	Hovdhaugen-375-2009		13	False	abvd-abvd-375-112	tauia	t a u i a	92657		13---to squeeze	317	cvvvv
397	Wallisian_258	Uvea, East	to squeeze	wall1257	fota	1414	258	88	wls	POLLEX	Palper, frotter avec les mains	8	False	abvd-abvd-258-127	fota	f o t a	92647		8---to squeeze	1337	cvcv
621	Polynesian_658	Proto-Polynesian	to squeeze	poly1242	*fofoo	1414	658	88		PawleyOC	(b) 'squeeze flesh or clothes, as in washing'	8?	False	abvd-abvd-658-104	*fofoo	f o f oː	170095	*foo	8?---to squeeze	1377	cvcv
622	Polynesian_658	Proto-Polynesian	to squeeze	poly1242	*kumi	1414	658	88		PawleyOC	(a)'massage'	14	False	abvd-abvd-658-102	*kumi	k u m i	170093		14---to squeeze	358	cvcv
856	Maori_85	Maori	to squeeze	maor1246	kotee	1414	85	88	mri	Biggs-85-2005			False	abvd-abvd-85-90	kotee	k o t eː	31144		856---to squeeze	1362	cvcv
1062	Kapingamarangi_217	Kapingamarangi	to squeeze	kapi1249	hakapui	1414	217	88	kpg	POLLEX		8?	False	abvd-abvd-217-123	hakapui	h a k a + p u i	168024		8?---to squeeze	1377	cvcvcvv
1300	Tahitian_173	Tahitian (Modern)	to squeeze	tahi1242	'u'umu	1414	173	88	tah	Clark-173-2005		5	False	abvd-abvd-173-100	'u'umu	ʔ u + ʔ u m u	31232		5---to squeeze	966	cvcvcv
1509	Emae_1030	Emae (Makatea)	to squeeze	emae1237	toβia	1414	1030	88	mmw	52375		14?	False	abvd-abvd-1030-80	toβia	t o β i a	276403		14?---to squeeze	371	cvcvv
1740	Rapanui_264	Rapanui (Easter Island)	to squeeze	rapa1244	gatu	1414	264	88	rap	POLLEX			False	abvd-abvd-264-136	gatu	g a t u	133583		1740---to squeeze	441	cvcv
2000	Mangareva_239	Mangareva	to squeeze	mang1401	kukumu	1414	239	88	mrv	POLLEX		5	False	abvd-abvd-239-153	kukumu	k u + k u m u	321511		5---to squeeze	966	cvcvcv
2232	Luangiua_238	Luangiua	to squeeze	onto1237	lomi	1414	238	88	ojv	POLLEX	Squeeze down	10	False	abvd-abvd-238-100	lomi	l o m i	31297		10---to squeeze	152	cvcv
2458	TongaTongaIslands_136	Tongan	to squeeze	tong1325	tatau	1414	136	88	ton	117207		13	False	abvd-abvd-136-94	tatau	t a + t a u	31195		13---to squeeze	317	cvcvv
2682	RakahangaManihiki_589	Manihiki	to squeeze	raka1237	tatau	1414	589	88	rkh	Clark-589-2008		13	False	abvd-abvd-589-161	tatau	t a + t a u	153513		13---to squeeze	317	cvcvv
2683	RakahangaManihiki_589	Manihiki	to squeeze	raka1237	roromi	1414	589	88	rkh	Clark-589-2008		10	False	abvd-abvd-589-160	roromi	r o + r o m i	153512		10---to squeeze	152	cvcvcv
2684	RakahangaManihiki_589	Manihiki	to squeeze	raka1237	hakaoo	1414	589	88	rkh	Clark-589-2008		8?	False	abvd-abvd-589-159	hakaoo	h a k a oː	153511		8?---to squeeze	1377	cvcvv
2961	Tikopia_155	Tikopia	to squeeze	tiko1237	ku/kumi/	1414	155	88	tkp	POLLEX	Squeeze, express, press	14	False	abvd-abvd-155-118	kumi	k u m i	31214		14---to squeeze	358	cvcv
3198	Sikaiana_243	Sikaiana	to squeeze	sika1261	k/kumi/	1414	243	88	sky	POLLEX	Squeeze	14	False	abvd-abvd-243-103	kumi	k u m i	31302		14---to squeeze	358	cvcv
3463	NorthMarquesan_38	Marquesan	to squeeze	nort2845	'omi	1414	38	88	mrq	POLLEX	Squeeze, press upon	10	False	abvd-abvd-38-152	'omi	ʔ o m i	92590		10---to squeeze	152	cvcv
3464	NorthMarquesan_38	Marquesan	to squeeze	nort2845	koko	1414	38	88	mrq	POLLEX	Squeeze, press	9	False	abvd-abvd-38-151	koko	k o + k o	92589		9---to squeeze	1413	cvcv
3465	NorthMarquesan_38	Marquesan	to squeeze	nort2845	hota	1414	38	88	mrq	POLLEX	Clarifier le kava	8	False	abvd-abvd-38-150	hota	h o t a	92588		8---to squeeze	1337	cvcv
3754	EastFutuna_210	Futuna, East	to squeeze	east2447	kukumi	1414	210	88	fud	POLLEX	Squeeze with hands, grasp (Bgs)	14	False	abvd-abvd-210-143	kukumi	k u + k u m i	92623		14---to squeeze	358	cvcvcv
4072	Pukapuka_152	Pukapuka	to squeeze	puka1242	kuku	1414	152	88	pkp	Salisbury-152-2005		14	False	abvd-abvd-152-160	kuku	k u + k u	92611	kume	14---to squeeze	358	cvcv
4311	Mele-Fila_1163	Fila	to squeeze	mele1250	molia	1414	1163	88	mxe	52375			False	abvd-abvd-1163-77	molia	m o l i a	276411		4311---to squeeze	870	cvcvv
